# Oura Ring Event Export
# Events: 1015
# Format: index|tag_hex|event_name|hex_data
707|0x46|API_TEMP_EVENT|460aa8780c00b209f609ec07
708|0x43|API_DEBUG_EVENT|4310a9780c005050475f636f6e743b313731
709|0x61|API_MEAS_QUALITY_EVENT|610baa780c003b0000409c0000
710|0x43|API_DEBUG_EVENT|430fab780c004146733b32363b31393b32
711|0x45|API_STATE_CHANGE_IND|45115a790c00016465742e2074696d656f7574
712|0x61|API_MEAS_QUALITY_EVENT|61125b790c0009321d100036160000730b000002
713|0x61|API_MEAS_QUALITY_EVENT|61115c790c000a000000002300000000000000
714|0x61|API_MEAS_QUALITY_EVENT|61115d790c000d0000000000000000de3e1000
715|0x61|API_MEAS_QUALITY_EVENT|610e5e790c000ce53e10004501000002
716|0x61|API_MEAS_QUALITY_EVENT|61125f790c0009eac81000490d0000a507000080
717|0x61|API_MEAS_QUALITY_EVENT|611260790c002800000000000000000000000000
718|0x61|API_MEAS_QUALITY_EVENT|611261790c002801000000000000000000000000
719|0x46|API_TEMP_EVENT|460a9f7a0c007709c409bc07
720|0x46|API_TEMP_EVENT|460af77c0c006a09c4099b07
721|0x46|API_TEMP_EVENT|460a4f7f0c006109c4099b07
722|0x46|API_TEMP_EVENT|460aa7810c005a09c4099b07
723|0x61|API_MEAS_QUALITY_EVENT|611205830c0014f663e00fccffffff104500004f
724|0x46|API_TEMP_EVENT|460aff830c005309c4099b07
725|0x46|API_TEMP_EVENT|460a3e860c004f09c4099b07
726|0x46|API_TEMP_EVENT|460aaf880c004b09c4098a07
727|0x46|API_TEMP_EVENT|460a078b0c004809c4098a07
728|0x46|API_TEMP_EVENT|460a5f8d0c004409c4098a07
729|0x46|API_TEMP_EVENT|460ab78f0c004109c4098a07
730|0x46|API_TEMP_EVENT|460a0f920c003f09c4097a07
731|0x46|API_TEMP_EVENT|460a67940c003d09c4097a07
732|0x46|API_TEMP_EVENT|460abf960c003c09c4097a07
733|0x46|API_TEMP_EVENT|460a17990c003909c4097a07
734|0x45|API_STATE_CHANGE_IND|45106d990c00026f7269656e746174696f6e
735|0x61|API_MEAS_QUALITY_EVENT|61126e990c0009ac5697010df20100d94a010001
736|0x61|API_MEAS_QUALITY_EVENT|61116f990c000a000000002400000000000000
737|0x61|API_MEAS_QUALITY_EVENT|611170990c000d000000000000000089939a01
738|0x61|API_MEAS_QUALITY_EVENT|610e71990c000c8e939a011320000001
739|0x61|API_MEAS_QUALITY_EVENT|611272990c00096b849a0186050000c109000080
740|0x61|API_MEAS_QUALITY_EVENT|611273990c002800000000000000000000000000
741|0x61|API_MEAS_QUALITY_EVENT|611274990c002801000000000000000000000000
742|0x61|API_MEAS_QUALITY_EVENT|6112ad990c0014f363de0fe0ffffff104500004e
743|0x45|API_STATE_CHANGE_IND|4508ae990c0003333933
744|0x53|API_EHR_TRACE_EVENT|5308af990c0003333933
745|0x61|API_MEAS_QUALITY_EVENT|6112b0990c000928d00200450300009a63000002
746|0x61|API_MEAS_QUALITY_EVENT|6111b1990c000a000000000000000000000000
747|0x61|API_MEAS_QUALITY_EVENT|6111b2990c000d000000000000000006370300
748|0x61|API_MEAS_QUALITY_EVENT|610eb3990c000c2e3703004000000002
749|0x61|API_MEAS_QUALITY_EVENT|610cb4990c002903070200000019
750|0x61|API_MEAS_QUALITY_EVENT|6112b5990c0009203303004d0200009d01000080
751|0x61|API_MEAS_QUALITY_EVENT|6112b6990c002800000000000000000000000000
752|0x61|API_MEAS_QUALITY_EVENT|6112b7990c002801000000000000000000000000
753|0x43|API_DEBUG_EVENT|430fc5990c004448525f73746174653a31
754|0x43|API_DEBUG_EVENT|430fde990c004448525f73746174653a34
755|0x6c|API_SLEEP_PHASE_DETAILS|6c08df990c0002010400
756|0x43|API_DEBUG_EVENT|430fe0990c004448525f73746174653a32
757|0x61|API_MEAS_QUALITY_EVENT|6112e1990c0014f363de0ff0ffffff104500004e
758|0x45|API_STATE_CHANGE_IND|450ee2990c0005687220656e61626c65
759|0x61|API_MEAS_QUALITY_EVENT|6112e3990c000908320200100300004a40000003
760|0x61|API_MEAS_QUALITY_EVENT|6111e4990c000a000000002200000000000000
761|0x61|API_MEAS_QUALITY_EVENT|6111e5990c000d00000000000000005e750200
762|0x61|API_MEAS_QUALITY_EVENT|610ee6990c000c627502003200000003
763|0x61|API_MEAS_QUALITY_EVENT|6112e7990c000934750200000000002e00000080
764|0x61|API_MEAS_QUALITY_EVENT|6112e8990c002800000000000000000000000000
765|0x61|API_MEAS_QUALITY_EVENT|6112e9990c002801000000000000000000000000
766|0x43|API_DEBUG_EVENT|430fea990c005050475f636f6e743b3430
767|0x43|API_DEBUG_EVENT|4312eb990c004448525f696e666f3a6e65672074
768|0x61|API_MEAS_QUALITY_EVENT|610bec990c003b0000204e0000
769|0x61|API_MEAS_QUALITY_EVENT|6112ed990c003303700601880008810602880008
770|0x43|API_DEBUG_EVENT|4311ee990c00533a30413530362c3830305730
771|0x43|API_DEBUG_EVENT|4311ef990c00533a31413531302c3830305730
772|0x61|API_MEAS_QUALITY_EVENT|6112f0990c003303700a01880008810a02880008
773|0x61|API_MEAS_QUALITY_EVENT|6112f1990c003303700e01880008810e02880008
774|0x43|API_DEBUG_EVENT|4312f2990c004448525f696e666f3a6e65672074
775|0x43|API_DEBUG_EVENT|4312f4990c004448525f696e666f3a6e65672074
776|0x43|API_DEBUG_EVENT|4311f8990c00453a304e32413438342c383030
777|0x43|API_DEBUG_EVENT|4311f9990c00453a314e32413439342c383030
778|0x43|API_DEBUG_EVENT|4312ff990c004448525f696e666f3a6e65672074
779|0x43|API_DEBUG_EVENT|4312099a0c004448525f696e666f3a6e65672074
780|0x43|API_DEBUG_EVENT|4312139a0c004448525f696e666f3a6e65672074
781|0x43|API_DEBUG_EVENT|43121d9a0c004448525f696e666f3a6e65672074
782|0x43|API_DEBUG_EVENT|4312279a0c004448525f696e666f3a6e65672074
783|0x43|API_DEBUG_EVENT|4312319a0c004448525f696e666f3a6e65672074
784|0x43|API_DEBUG_EVENT|43123b9a0c004448525f696e666f3a6e65672074
785|0x47|API_MOTION_EVENT|4708429a0c00614c1a5f
786|0x80|API_GREEN_IBI_QUALITY_EVENT|8012699a0c003e045c08590c5a13570a5a095c09
787|0x61|API_MEAS_QUALITY_EVENT|6112759a0c0014f363db0facffffff104500004d
788|0x80|API_GREEN_IBI_QUALITY_EVENT|8012ab9a0c005bcd5cca5dcb5c6b5e095a0e590f
789|0x43|API_DEBUG_EVENT|4311e59a0c00533a30413434372c3830305730
790|0x61|API_MEAS_QUALITY_EVENT|610ce99a0c003303700a01880008
791|0x43|API_DEBUG_EVENT|4311f49a0c00453a304e31413437322c383030
792|0x43|API_DEBUG_EVENT|43110b9b0c00533a31413434322c3830305730
793|0x61|API_MEAS_QUALITY_EVENT|610c109b0c003303810a02880008
794|0x43|API_DEBUG_EVENT|4311209b0c00453a314e31413436372c383030
795|0x61|API_MEAS_QUALITY_EVENT|6112269b0c0014f363dc0ff6ffffff104500004d
796|0x45|API_STATE_CHANGE_IND|450a279b0c00013233393931
797|0x53|API_EHR_TRACE_EVENT|530a289b0c00013233393931
798|0x61|API_MEAS_QUALITY_EVENT|6112299b0c00095dd40f005e140000b872000005
799|0x61|API_MEAS_QUALITY_EVENT|61112a9b0c000a000000006b00000000000000
800|0x61|API_MEAS_QUALITY_EVENT|61112b9b0c000d00000000000000006f5b1000
801|0x61|API_MEAS_QUALITY_EVENT|610e2c9b0c000c745b10004701000005
802|0x6b|API_RING_SLEEP_FEATURE|6b062d9b0c000140
803|0x43|API_DEBUG_EVENT|430f2e9b0c004448525f73746174653a30
804|0x80|API_GREEN_IBI_QUALITY_EVENT|80062f9b0c005b09
805|0x61|API_MEAS_QUALITY_EVENT|610c309b0c002901040200000119
806|0x43|API_DEBUG_EVENT|4310319b0c00716164643b353b333b353b31
807|0x43|API_DEBUG_EVENT|430f329b0c004448525f73746174653a35
808|0x43|API_DEBUG_EVENT|430e339b0c007170723b31383b333b35
809|0x82|UNKNOWN_82|8209349b0c000305000102
810|0x43|API_DEBUG_EVENT|430d359b0c007170726f6b3b333b37
811|0x83|UNKNOWN_83|830f369b0c004700000701010802020700
812|0x43|API_DEBUG_EVENT|430f379b0c004448525f73746174653a30
813|0x6c|API_SLEEP_PHASE_DETAILS|6c08389b0c0002020400
814|0x61|API_MEAS_QUALITY_EVENT|6112399b0c00092e481000310200003811000080
815|0x61|API_MEAS_QUALITY_EVENT|61123a9b0c002800000000000000000000000000
816|0x61|API_MEAS_QUALITY_EVENT|61123b9b0c002801000000000000000000000000
817|0x43|API_DEBUG_EVENT|43103c9b0c004146733b35373b33333b3434
818|0x46|API_TEMP_EVENT|460a6f9b0c00ce0b1c0c050a
819|0x46|API_TEMP_EVENT|460ac79d0c00190b860b5309
820|0x46|API_TEMP_EVENT|460a06a00c009d0a220bd008
821|0x46|API_TEMP_EVENT|460a77a20c00460abe0a8f08
822|0x46|API_TEMP_EVENT|460acfa40c000c0a8c0a4e08
823|0x46|API_TEMP_EVENT|460a27a70c00e209280a2d08
824|0x46|API_TEMP_EVENT|460a7fa90c00bf09280aec07
825|0x46|API_TEMP_EVENT|460ad7ab0c00a709280aec07
826|0x46|API_TEMP_EVENT|460a2fae0c009509c409cc07
827|0x46|API_TEMP_EVENT|460a87b00c008509c409ab07
828|0x61|API_MEAS_QUALITY_EVENT|6112e5b10c0014ed63d90fd1ffffff0b4500004c
829|0x46|API_TEMP_EVENT|460adfb20c007809c409bc07
830|0x46|API_TEMP_EVENT|460a37b50c006f09c409bc07
831|0x46|API_TEMP_EVENT|460a8fb70c006709c409ab07
832|0x46|API_TEMP_EVENT|460aceb90c006309c4099b07
833|0x46|API_TEMP_EVENT|460a3fbc0c005d09c409ab07
834|0x61|API_MEAS_QUALITY_EVENT|610946be0c002464d70f02
835|0x43|API_DEBUG_EVENT|431247be0c0043686753743b3030303030383133
836|0x43|API_DEBUG_EVENT|430d48be0c00626174743a20313030
837|0x61|API_MEAS_QUALITY_EVENT|611249be0c0014ed63d70ff1ffffff0b4500004c
838|0x45|API_STATE_CHANGE_IND|45124abe0c00086368672e206465746563746564
839|0x61|API_MEAS_QUALITY_EVENT|61124bbe0c0009ac9cbe015e22020023e3000001
840|0x61|API_MEAS_QUALITY_EVENT|61114cbe0c000a000000004600000000000000
841|0x61|API_MEAS_QUALITY_EVENT|61114dbe0c000d00000000000000002da2c101
842|0x61|API_MEAS_QUALITY_EVENT|610e4ebe0c000c54a2c1012023000001
843|0x61|API_MEAS_QUALITY_EVENT|610c4fbe0c0029040a0300000400
844|0x61|API_MEAS_QUALITY_EVENT|610c50be0c0029040a0300000419
845|0x43|API_DEBUG_EVENT|431051be0c006368675f72703b303b323532
846|0x61|API_MEAS_QUALITY_EVENT|611252be0c0009e190c1010a060000460b000080
847|0x61|API_MEAS_QUALITY_EVENT|611253be0c002800000000000000000000000000
848|0x61|API_MEAS_QUALITY_EVENT|611254be0c002801000000000000000000000000
849|0x43|API_DEBUG_EVENT|431255be0c0043686753743b3030303030613134
850|0x43|API_DEBUG_EVENT|431256be0c00636867763b363737363b35373936
851|0x43|API_DEBUG_EVENT|430f57be0c006368675f68733b35373936
852|0x61|API_MEAS_QUALITY_EVENT|611258be0c00046368675f72703b353b34313538
853|0x43|API_DEBUG_EVENT|431259be0c00636867763b363733343b31383632
854|0x43|API_DEBUG_EVENT|430f5abe0c006368675f68733b35333230
855|0x61|API_MEAS_QUALITY_EVENT|610b5bbe0c0004647461703a31
856|0x61|API_MEAS_QUALITY_EVENT|61115cbe0c003cff010009e3100231052eef03
857|0x61|API_MEAS_QUALITY_EVENT|61057abe0c0039
858|0x41|API_RING_START_IND|41127bbe0c001000000030020706010001020000
859|0x43|API_DEBUG_EVENT|430f7cbe0c006769743b36366264636236
860|0x43|API_DEBUG_EVENT|430e7dbe0c00534e483b303834313030
861|0x43|API_DEBUG_EVENT|43127ebe0c00534e4c3b32303136304132353032
862|0x43|API_DEBUG_EVENT|430f7fbe0c00485749443b4f52455f3036
863|0x61|API_MEAS_QUALITY_EVENT|611280be0c000444462d48203230303030303230
864|0x61|API_MEAS_QUALITY_EVENT|611281be0c000444462d4c203030303030303030
865|0x61|API_MEAS_QUALITY_EVENT|611282be0c000444462d42203030303030383030
866|0x61|API_MEAS_QUALITY_EVENT|611283be0c000444462d41203041303030303030
867|0x61|API_MEAS_QUALITY_EVENT|611284be0c000444462d31203030303030303031
868|0x61|API_MEAS_QUALITY_EVENT|611285be0c000444462d30203031303030303030
869|0x43|API_DEBUG_EVENT|430d86be0c00537720746f20417070
870|0x43|API_DEBUG_EVENT|430c87be0c00696e5f6265643d30
871|0x43|API_DEBUG_EVENT|430c88be0c00695f696e666f3d30
872|0x43|API_DEBUG_EVENT|430c89be0c007764742033666335
873|0x43|API_DEBUG_EVENT|430f8abe0c007764736362203239333039
874|0x43|API_DEBUG_EVENT|430b8bbe0c0062632030783534
875|0x43|API_DEBUG_EVENT|430a8cbe0c0070663b307837
876|0x43|API_DEBUG_EVENT|430a8dbe0c0045464c4f3a30
877|0x43|API_DEBUG_EVENT|43098ebe0c0043634d3b31
878|0x43|API_DEBUG_EVENT|430c8fbe0c004363503b313b4e41
879|0x43|API_DEBUG_EVENT|431090be0c004363563b3634363431303034
880|0x43|API_DEBUG_EVENT|431291be0c0043686753743b3030303030383136
881|0x43|API_DEBUG_EVENT|430d92be0c004647646361703b3431
882|0x43|API_DEBUG_EVENT|431193be0c007465663b323332383b30303035
883|0x61|API_MEAS_QUALITY_EVENT|610994be0c002464000000
884|0x43|API_DEBUG_EVENT|430c95be0c00424d5662493b3530
885|0x43|API_DEBUG_EVENT|431296be0c0043686753743b3030303030383130
886|0x43|API_DEBUG_EVENT|430e97be0c00626c657365636b3b3135
887|0x43|API_DEBUG_EVENT|430f98be0c00626c65703235363b343130
888|0x45|API_STATE_CHANGE_IND|450599be0c0008
889|0x61|API_MEAS_QUALITY_EVENT|61129abe0c000900000000120000001100000000
890|0x61|API_MEAS_QUALITY_EVENT|61119bbe0c000a000000004600000000000000
891|0x61|API_MEAS_QUALITY_EVENT|61119cbe0c000d000000000000000000000000
892|0x61|API_MEAS_QUALITY_EVENT|610e9dbe0c000c250000002200000000
893|0x43|API_DEBUG_EVENT|430e9ebe0c0061636d5f626d61343536
894|0x43|API_DEBUG_EVENT|430e9fbe0c00726461746120696e6974
895|0x61|API_MEAS_QUALITY_EVENT|610ea0be0c001f270a00000000040301
896|0x61|API_MEAS_QUALITY_EVENT|6111a1be0c002b0900130028005100a90a0000
897|0x43|API_DEBUG_EVENT|430ca2be0c0046475666253b3836
898|0x43|API_DEBUG_EVENT|4309a3be0c00424c533b33
899|0x43|API_DEBUG_EVENT|4312a4be0c0043686753743b3030303030383133
900|0x43|API_DEBUG_EVENT|430da5be0c00626174743a20313030
901|0x61|API_MEAS_QUALITY_EVENT|610ca6be0c0029040a0300000400
902|0x61|API_MEAS_QUALITY_EVENT|610ca7be0c0029040a0300000419
903|0x43|API_DEBUG_EVENT|430ea8be0c006368675f72703b303b30
904|0x61|API_MEAS_QUALITY_EVENT|6112a9be0c0009a4ab010066000000e000000080
905|0x61|API_MEAS_QUALITY_EVENT|6112aabe0c002800000000000000000000000000
906|0x61|API_MEAS_QUALITY_EVENT|6112abbe0c002801000000000000000000000000
907|0x43|API_DEBUG_EVENT|4312acbe0c0043686753743b3030303030613134
908|0x43|API_DEBUG_EVENT|4312adbe0c00636867763b363830343b35393038
909|0x43|API_DEBUG_EVENT|430faebe0c006368675f68733b35393530
910|0x61|API_MEAS_QUALITY_EVENT|610bafbe0c0004647461703a31
911|0x61|API_MEAS_QUALITY_EVENT|6111b0be0c003cff0100091800020800390700
912|0x61|API_MEAS_QUALITY_EVENT|6105cebe0c0039
913|0x41|API_RING_START_IND|4112cfbe0c001000000030020706010001020000
914|0x43|API_DEBUG_EVENT|430fd0be0c006769743b36366264636236
915|0x43|API_DEBUG_EVENT|430ed1be0c00534e483b303834313030
916|0x43|API_DEBUG_EVENT|4312d2be0c00534e4c3b32303136304132353032
917|0x43|API_DEBUG_EVENT|430fd3be0c00485749443b4f52455f3036
918|0x61|API_MEAS_QUALITY_EVENT|6112d4be0c000444462d48203230303030303230
919|0x61|API_MEAS_QUALITY_EVENT|6112d5be0c000444462d4c203030303030303030
920|0x61|API_MEAS_QUALITY_EVENT|6112d6be0c000444462d42203030303030303030
921|0x61|API_MEAS_QUALITY_EVENT|6112d7be0c000444462d41203032303030303030
922|0x61|API_MEAS_QUALITY_EVENT|6112d8be0c000444462d31203030303030303031
923|0x61|API_MEAS_QUALITY_EVENT|6112d9be0c000444462d30203031303030303030
924|0x43|API_DEBUG_EVENT|430ddabe0c00537720746f20417070
925|0x43|API_DEBUG_EVENT|430cdbbe0c00696e5f6265643d30
926|0x43|API_DEBUG_EVENT|430cdcbe0c00695f696e666f3d30
927|0x43|API_DEBUG_EVENT|430dddbe0c00776474203232663466
928|0x43|API_DEBUG_EVENT|4312debe0c007764736362206666666666666666
929|0x43|API_DEBUG_EVENT|430bdfbe0c0062632030783535
930|0x43|API_DEBUG_EVENT|430ae0be0c0070663b307837
931|0x43|API_DEBUG_EVENT|430ae1be0c0045464c4f3a30
932|0x43|API_DEBUG_EVENT|4309e2be0c0043634d3b31
933|0x43|API_DEBUG_EVENT|430ce3be0c004363503b313b4e41
934|0x43|API_DEBUG_EVENT|4310e4be0c004363563b3634363431303034
935|0x43|API_DEBUG_EVENT|4312e5be0c0043686753743b3030303030383133
936|0x43|API_DEBUG_EVENT|430de6be0c004647646361703b3431
937|0x43|API_DEBUG_EVENT|4311e7be0c007465663b323332383b30303065
938|0x61|API_MEAS_QUALITY_EVENT|6109e8be0c002464000000
939|0x43|API_DEBUG_EVENT|430ce9be0c00424d5662493b3530
940|0x43|API_DEBUG_EVENT|4312eabe0c0043686753743b3030303030383130
941|0x43|API_DEBUG_EVENT|430eebbe0c00626c657365636b3b3135
942|0x43|API_DEBUG_EVENT|430fecbe0c00626c65703235363b343132
943|0x45|API_STATE_CHANGE_IND|4505edbe0c0008
944|0x61|API_MEAS_QUALITY_EVENT|6112eebe0c000900000000110000001200000000
945|0x61|API_MEAS_QUALITY_EVENT|6111efbe0c000a000000006400000000000000
946|0x61|API_MEAS_QUALITY_EVENT|6111f0be0c000d000000000000000000000000
947|0x61|API_MEAS_QUALITY_EVENT|610ef1be0c000c250000002200000000
948|0x43|API_DEBUG_EVENT|430ef2be0c0061636d5f626d61343536
949|0x43|API_DEBUG_EVENT|430ef3be0c00726461746120696e6974
950|0x61|API_MEAS_QUALITY_EVENT|610ef4be0c001f270a00000000040301
951|0x61|API_MEAS_QUALITY_EVENT|6111f5be0c002b06000c002800510008000000
952|0x43|API_DEBUG_EVENT|430cf6be0c0046475666253b3836
953|0x43|API_DEBUG_EVENT|4309f7be0c00424c533b33
954|0x43|API_DEBUG_EVENT|4312f8be0c0043686753743b3030303030383133
955|0x43|API_DEBUG_EVENT|430df9be0c00626174743a20313030
956|0x61|API_MEAS_QUALITY_EVENT|610cfabe0c0029040a0300000400
957|0x61|API_MEAS_QUALITY_EVENT|610cfbbe0c0029040a0300000419
958|0x43|API_DEBUG_EVENT|430efcbe0c006368675f72703b303b30
959|0x61|API_MEAS_QUALITY_EVENT|6112fdbe0c000955ac010065000000e200000080
960|0x61|API_MEAS_QUALITY_EVENT|6112febe0c002800000000000000000000000000
961|0x61|API_MEAS_QUALITY_EVENT|6112ffbe0c002801000000000000000000000000
962|0x43|API_DEBUG_EVENT|431200bf0c0043686753743b3330303032613134
963|0x61|API_MEAS_QUALITY_EVENT|610b01bf0c0004647461703a31
964|0x61|API_MEAS_QUALITY_EVENT|611102bf0c003cff01000913000206000d0600
965|0x61|API_MEAS_QUALITY_EVENT|610520bf0c0039
966|0x41|API_RING_START_IND|411221bf0c001000000030020706010001020000
967|0x43|API_DEBUG_EVENT|430f22bf0c006769743b36366264636236
968|0x43|API_DEBUG_EVENT|430e23bf0c00534e483b303834313030
969|0x43|API_DEBUG_EVENT|431224bf0c00534e4c3b32303136304132353032
970|0x43|API_DEBUG_EVENT|430f25bf0c00485749443b4f52455f3036
971|0x61|API_MEAS_QUALITY_EVENT|611226bf0c000444462d48203230303030303230
972|0x61|API_MEAS_QUALITY_EVENT|611227bf0c000444462d4c203030303030303030
973|0x61|API_MEAS_QUALITY_EVENT|611228bf0c000444462d42203030303030303030
974|0x61|API_MEAS_QUALITY_EVENT|611229bf0c000444462d41203032303030303030
975|0x61|API_MEAS_QUALITY_EVENT|61122abf0c000444462d31203030303030303031
976|0x61|API_MEAS_QUALITY_EVENT|61122bbf0c000444462d30203031303030303030
977|0x43|API_DEBUG_EVENT|430d2cbf0c00537720746f20417070
978|0x43|API_DEBUG_EVENT|430c2dbf0c00696e5f6265643d30
979|0x43|API_DEBUG_EVENT|430c2ebf0c00695f696e666f3d30
980|0x43|API_DEBUG_EVENT|430d2fbf0c00776474203166666666
981|0x43|API_DEBUG_EVENT|431230bf0c007764736362206666666666666666
982|0x43|API_DEBUG_EVENT|430b31bf0c0062632030783536
983|0x43|API_DEBUG_EVENT|430a32bf0c0070663b307837
984|0x43|API_DEBUG_EVENT|430a33bf0c0045464c4f3a30
985|0x43|API_DEBUG_EVENT|430934bf0c0043634d3b31
986|0x43|API_DEBUG_EVENT|430c35bf0c004363503b313b4e41
987|0x43|API_DEBUG_EVENT|431036bf0c004363563b3634363431303034
988|0x43|API_DEBUG_EVENT|431237bf0c0043686753743b3030303030383136
989|0x43|API_DEBUG_EVENT|430d38bf0c004647646361703b3431
990|0x43|API_DEBUG_EVENT|431139bf0c007465663b323332383b30303138
991|0x61|API_MEAS_QUALITY_EVENT|61093abf0c002464000000
992|0x43|API_DEBUG_EVENT|430c3bbf0c00424d5662493b3530
993|0x43|API_DEBUG_EVENT|43123cbf0c0043686753743b3030303030383130
994|0x43|API_DEBUG_EVENT|430e3dbf0c00626c657365636b3b3136
995|0x43|API_DEBUG_EVENT|430f3ebf0c00626c65703235363b343132
996|0x45|API_STATE_CHANGE_IND|45053fbf0c0008
997|0x61|API_MEAS_QUALITY_EVENT|611240bf0c000900000000000000000000000000
998|0x61|API_MEAS_QUALITY_EVENT|611141bf0c000a000000004100000000000000
999|0x61|API_MEAS_QUALITY_EVENT|611142bf0c000d000000000000000000000000
1000|0x61|API_MEAS_QUALITY_EVENT|610e43bf0c000c020000002200000000
1001|0x43|API_DEBUG_EVENT|430e44bf0c0061636d5f626d61343536
1002|0x43|API_DEBUG_EVENT|430e45bf0c00726461746120696e6974
1003|0x61|API_MEAS_QUALITY_EVENT|610e46bf0c001f270a00000000040301
1004|0x61|API_MEAS_QUALITY_EVENT|611147bf0c002b06000c002800510008000000
1005|0x43|API_DEBUG_EVENT|430c48bf0c0046475666253b3836
1006|0x43|API_DEBUG_EVENT|430949bf0c00424c533b33
1007|0x43|API_DEBUG_EVENT|43124abf0c0043686753743b3030303030383133
1008|0x43|API_DEBUG_EVENT|430d4bbf0c00626174743a20313030
1009|0x61|API_MEAS_QUALITY_EVENT|610c4cbf0c0029040a0300000400
1010|0x61|API_MEAS_QUALITY_EVENT|610c4dbf0c0029040a0300000419
1011|0x43|API_DEBUG_EVENT|430e4ebf0c006368675f72703b303b30
1012|0x61|API_MEAS_QUALITY_EVENT|61124fbf0c000935ac010066000000e000000080
1013|0x61|API_MEAS_QUALITY_EVENT|611250bf0c002800000000000000000000000000
1014|0x61|API_MEAS_QUALITY_EVENT|611251bf0c002801000000000000000000000000
